Num,Name,Rest Num,Time (Normal),Time (Min),Day,Day (Encoding),Orders,Wait
6212,Seed + Sprout,8,18:54,1134,Thursday,3,4,29
6213,Roots,12,18:42,1122,Monday,0,2,25
6214,Canyon Vista,14,14:23,863,Wednesday,2,2,18
6215,Bistro,13,17:19,1039,Sunday,6,2,20
6216,Caroline's,5,9:27,567,Saturday,5,1,13
6217,Sixty-Four North,9,15:00,900,Friday,4,3,24
6218,Canyon Vista,14,8:59,539,Wednesday,2,0,7
6219,Caroline's,5,8:41,521,Saturday,5,1,16
6220,Blue Pepper,10,12:02,722,Wednesday,2,4,32
6221,Canyon Vista,14,19:42,1182,Tuesday,1,3,25
6222,Croutons,3,12:47,767,Wednesday,2,3,21
6223,Roots,12,13:43,823,Saturday,5,3,24
6224,Roots,12,20:03,1203,Sunday,6,2,20
6225,Panda Express,1,13:09,789,Sunday,6,5,7
6226,Roots,12,9:16,556,Tuesday,1,1,21
6227,Santorini,7,14:20,860,Sunday,6,1,11
6228,Sixty-Four North,9,11:06,666,Sunday,6,3,15
6229,Croutons,3,14:13,853,Wednesday,2,2,19
6230,Sixty-Four North,9,12:42,762,Wednesday,2,6,28
6231,Canyon Vista,14,9:00,540,Friday,4,1,2
6232,Bistro,13,16:02,962,Sunday,6,3,22
6233,Burger King,0,16:39,999,Thursday,3,1,5
6234,Seed + Sprout,8,18:03,1083,Monday,0,2,24
6235,Lemongrass,6,10:52,652,Tuesday,1,2,28
6236,Seed + Sprout,8,8:07,487,Friday,4,2,26
6237,Santorini,7,18:20,1100,Sunday,6,3,18
6238,Panda Express,1,13:31,811,Wednesday,2,3,5
6239,Lemongrass,6,17:32,1052,Tuesday,1,1,21
6240,Seed + Sprout,8,11:36,696,Monday,0,2,20
6241,Taco Villa,4,15:16,916,Saturday,5,2,12
6242,Roots,12,15:34,934,Monday,0,2,18
6243,Caroline's,5,8:06,486,Friday,4,2,16
6244,Croutons,3,12:07,727,Wednesday,2,4,19
6245,Seed + Sprout,8,12:05,725,Tuesday,1,2,18
6246,Burger King,0,7:34,454,Friday,4,1,6
6247,Bistro,13,13:54,834,Friday,4,2,25
6248,Canyon Vista,14,16:26,986,Tuesday,1,3,22
6249,Santorini,7,19:37,1177,Friday,4,2,16
6250,Croutons,3,11:50,710,Saturday,5,4,21
6251,Burger King,0,9:05,545,Sunday,6,2,7
6252,Sixty-Four North,9,12:29,749,Friday,4,3,14
6253,Izakaya Underbelly,11,16:32,992,Friday,4,2,16
6254,Croutons,3,13:38,818,Sunday,6,2,15
6255,Sixty-Four North,9,13:17,797,Thursday,3,3,21
6256,Panda Express,1,15:29,929,Monday,0,1,1
6257,Santorini,7,18:06,1086,Sunday,6,2,12
6258,Sixty-Four North,9,12:44,764,Sunday,6,5,19
6259,Seed + Sprout,8,10:04,604,Sunday,6,2,17
6260,Croutons,3,14:04,844,Wednesday,2,3,20
6261,Burger King,0,14:16,856,Thursday,3,4,14
6262,Bistro,13,14:13,853,Wednesday,2,2,26
6263,Blue Pepper,10,13:19,799,Monday,0,3,26
6264,Taco Villa,4,15:44,944,Monday,0,2,18
6265,Seed + Sprout,8,18:34,1114,Monday,0,1,19
6266,Croutons,3,11:09,669,Monday,0,2,19
6267,Santorini,7,20:06,1206,Monday,0,3,26
6268,Roots,12,17:58,1078,Thursday,3,2,25
6269,Roots,12,11:08,668,Friday,4,3,24
6270,Taco Villa,4,15:11,911,Thursday,3,2,9
6271,Izakaya Underbelly,11,21:00,1260,Friday,4,3,29
6272,Taco Villa,4,8:07,487,Sunday,6,0,4
6273,Panda Express,1,14:36,876,Tuesday,1,1,3
6274,Croutons,3,11:47,707,Monday,0,6,32
6275,Caroline's,5,9:33,573,Friday,4,0,16
6276,Blue Pepper,10,16:34,994,Thursday,3,2,23
6277,Caroline's,5,11:06,666,Wednesday,2,3,21
6278,Bistro,13,11:44,704,Tuesday,1,5,39
6279,Panda Express,1,12:15,735,Saturday,5,4,6
6280,Canyon Vista,14,12:13,733,Wednesday,2,4,28
6281,Taco Villa,4,14:21,861,Tuesday,1,2,16
6282,Caroline's,5,12:36,756,Sunday,6,3,19
6283,Santorini,7,19:56,1196,Tuesday,1,2,13
6284,Sixty-Four North,9,11:41,701,Friday,4,3,23
6285,Taco Villa,4,8:45,525,Thursday,3,2,7
6286,Bistro,13,14:04,844,Thursday,3,0,20
6287,Blue Pepper,10,13:20,800,Monday,0,5,35
6288,Santorini,7,18:02,1082,Tuesday,1,2,15
6289,Roots,12,11:50,710,Thursday,3,2,26
6290,Curry Up Now,2,18:10,1090,Monday,0,3,9
6291,Bistro,13,15:49,949,Tuesday,1,2,21
6292,Roots,12,18:57,1137,Friday,4,3,28
6293,Croutons,3,14:48,888,Thursday,3,1,19
6294,Bistro,13,13:23,803,Friday,4,4,37
6295,Seed + Sprout,8,9:49,589,Sunday,6,0,12
6296,Izakaya Underbelly,11,16:50,1010,Thursday,3,3,26
6297,Seed + Sprout,8,13:51,831,Tuesday,1,1,11
6298,Taco Villa,4,19:19,1159,Tuesday,1,2,13
6299,Lemongrass,6,18:39,1119,Sunday,6,3,24
6300,Blue Pepper,10,11:19,679,Tuesday,1,3,28
6301,Burger King,0,20:58,1258,Friday,4,2,9
6302,Santorini,7,10:10,610,Sunday,6,3,17
6303,Bistro,13,16:05,965,Sunday,6,1,21
6304,Caroline's,5,13:46,826,Tuesday,1,0,18
6305,Santorini,7,19:33,1173,Wednesday,2,2,17
6306,Canyon Vista,14,7:57,477,Tuesday,1,3,21
6307,Panda Express,1,10:07,607,Thursday,3,3,5
6308,Croutons,3,13:17,797,Wednesday,2,5,28
6309,Bistro,13,11:44,704,Saturday,5,4,27
6310,Blue Pepper,10,12:18,738,Sunday,6,4,31
6311,Bistro,13,17:45,1065,Tuesday,1,3,30
6312,Canyon Vista,14,17:22,1042,Monday,0,1,11
6313,Panda Express,1,11:28,688,Saturday,5,2,3
6314,Seed + Sprout,8,11:00,660,Thursday,3,2,23
6315,Seed + Sprout,8,15:35,935,Friday,4,1,12
6316,Roots,12,17:04,1024,Monday,0,4,26
6317,Caroline's,5,12:48,768,Monday,0,5,24
6318,Blue Pepper,10,14:29,869,Monday,0,1,19
6319,Sixty-Four North,9,12:59,779,Wednesday,2,5,32
6320,Croutons,3,13:21,801,Friday,4,5,22
6321,Santorini,7,18:08,1088,Monday,0,2,15
6322,Izakaya Underbelly,11,12:04,724,Friday,4,4,31
6323,Sixty-Four North,9,13:13,793,Friday,4,4,24
6324,Caroline's,5,12:03,723,Monday,0,3,26
6325,Curry Up Now,2,11:01,661,Wednesday,2,3,12
6326,Sixty-Four North,9,12:42,762,Thursday,3,5,25
6327,Roots,12,12:43,763,Tuesday,1,4,29
6328,Blue Pepper,10,18:29,1109,Sunday,6,0,12
6329,Lemongrass,6,13:50,830,Saturday,5,2,20
6330,Caroline's,5,14:40,880,Saturday,5,2,8
6331,Canyon Vista,14,9:07,547,Sunday,6,3,21
6332,Roots,12,17:43,1063,Friday,4,2,25
6333,Caroline's,5,14:55,895,Friday,4,1,15
6334,Panda Express,1,14:05,845,Tuesday,1,2,4
6335,Izakaya Underbelly,11,11:04,664,Sunday,6,3,20
6336,Curry Up Now,2,16:47,1007,Sunday,6,2,7
6337,Curry Up Now,2,21:15,1275,Wednesday,2,0,3
6338,Caroline's,5,8:59,539,Monday,0,3,23
6339,Blue Pepper,10,12:16,736,Thursday,3,3,34
6340,Seed + Sprout,8,11:50,710,Friday,4,5,35
6341,Bistro,13,18:23,1103,Sunday,6,2,23
6342,Croutons,3,14:23,863,Tuesday,1,2,18
6343,Croutons,3,12:37,757,Sunday,6,4,20
6344,Izakaya Underbelly,11,12:53,773,Sunday,6,4,22
6345,Curry Up Now,2,16:57,1017,Thursday,3,1,5
6346,Roots,12,11:08,668,Friday,4,1,23
6347,Blue Pepper,10,10:47,647,Sunday,6,2,19
6348,Burger King,0,16:18,978,Thursday,3,1,10
6349,Croutons,3,11:43,703,Friday,4,4,23
6350,Caroline's,5,13:56,836,Thursday,3,2,17
6351,Bistro,13,15:47,947,Saturday,5,0,19
6352,Burger King,0,21:23,1283,Monday,0,0,1
6353,Burger King,0,10:07,607,Wednesday,2,1,1
6354,Blue Pepper,10,18:36,1116,Sunday,6,2,19
6355,Panda Express,1,9:51,591,Thursday,3,2,4
6356,Caroline's,5,12:27,747,Friday,4,4,22
6357,Panda Express,1,10:06,606,Sunday,6,3,6
6358,Seed + Sprout,8,12:14,734,Sunday,6,3,25
6359,Santorini,7,18:57,1137,Sunday,6,3,16
6360,Canyon Vista,14,11:10,670,Tuesday,1,4,27
6361,Lemongrass,6,18:30,1110,Wednesday,2,4,51
6362,Curry Up Now,2,10:48,648,Sunday,6,2,5
6363,Taco Villa,4,18:50,1130,Sunday,6,3,13
6364,Roots,12,13:10,790,Saturday,5,5,24
6365,Seed + Sprout,8,9:30,570,Sunday,6,0,7
6366,Bistro,13,17:53,1073,Monday,0,1,25
6367,Sixty-Four North,9,13:59,839,Monday,0,2,13
6368,Sixty-Four North,9,13:40,820,Saturday,5,2,18
6369,Roots,12,16:24,984,Saturday,5,3,24
6370,Curry Up Now,2,21:17,1277,Tuesday,1,1,7
6371,Caroline's,5,10:00,600,Saturday,5,1,9
6372,Curry Up Now,2,10:36,636,Wednesday,2,2,7
6373,Lemongrass,6,13:19,799,Wednesday,2,4,35
6374,Seed + Sprout,8,11:30,690,Monday,0,1,14
6375,Bistro,13,14:47,887,Wednesday,2,3,27
6376,Blue Pepper,10,11:16,676,Sunday,6,2,21
6377,Seed + Sprout,8,14:41,881,Tuesday,1,2,16
6378,Lemongrass,6,19:16,1156,Friday,4,2,30
6379,Lemongrass,6,10:47,647,Monday,0,2,26
6380,Izakaya Underbelly,11,18:04,1084,Thursday,3,1,15
6381,Croutons,3,14:59,899,Saturday,5,2,19
6382,Lemongrass,6,14:39,879,Thursday,3,1,18
6383,Blue Pepper,10,11:52,712,Sunday,6,5,35
6384,Curry Up Now,2,13:30,810,Saturday,5,4,12
6385,Curry Up Now,2,21:23,1283,Monday,0,2,8
6386,Canyon Vista,14,15:30,930,Saturday,5,3,16
6387,Izakaya Underbelly,11,11:30,690,Tuesday,1,2,29
6388,Caroline's,5,13:08,788,Monday,0,4,25
6389,Panda Express,1,15:37,937,Sunday,6,0,1
6390,Caroline's,5,9:36,576,Saturday,5,0,19
6391,Panda Express,1,12:01,721,Tuesday,1,4,7
6392,Seed + Sprout,8,10:55,655,Saturday,5,3,21
6393,Canyon Vista,14,15:29,929,Thursday,3,2,16
6394,Panda Express,1,12:19,739,Friday,4,4,6
6395,Santorini,7,17:25,1045,Monday,0,2,18
6396,Panda Express,1,10:51,651,Tuesday,1,2,4
6397,Roots,12,10:16,616,Sunday,6,1,16
6398,Lemongrass,6,9:54,594,Friday,4,0,14
6399,Taco Villa,4,18:25,1105,Wednesday,2,1,18
6400,Croutons,3,11:15,675,Sunday,6,2,16
6401,Burger King,0,12:13,733,Thursday,3,2,7
6402,Seed + Sprout,8,10:47,647,Friday,4,1,23
6403,Croutons,3,13:49,829,Sunday,6,1,14
6404,Izakaya Underbelly,11,13:32,812,Tuesday,1,3,22
6405,Taco Villa,4,19:51,1191,Monday,0,3,15
6406,Seed + Sprout,8,11:43,703,Friday,4,5,30
6407,Seed + Sprout,8,17:36,1056,Saturday,5,2,20
6408,Roots,12,15:32,932,Friday,4,1,19
6409,Caroline's,5,8:07,487,Sunday,6,1,15
6410,Izakaya Underbelly,11,12:35,755,Thursday,3,5,25
6411,Curry Up Now,2,18:41,1121,Friday,4,4,11
6412,Blue Pepper,10,10:07,607,Friday,4,2,24
6413,Croutons,3,12:40,760,Wednesday,2,5,27
6414,Curry Up Now,2,14:47,887,Saturday,5,2,7
6415,Canyon Vista,14,18:17,1097,Friday,4,2,14
6416,Santorini,7,7:18,438,Tuesday,1,2,19
6417,Canyon Vista,14,14:28,868,Sunday,6,1,10
6418,Bistro,13,13:24,804,Saturday,5,6,32
6419,Izakaya Underbelly,11,14:07,847,Wednesday,2,3,19
6420,Taco Villa,4,12:57,777,Saturday,5,4,15
6421,Croutons,3,11:02,662,Wednesday,2,3,20
6422,Taco Villa,4,13:39,819,Monday,0,2,9
6423,Santorini,7,15:50,950,Saturday,5,2,12
6424,Caroline's,5,11:34,694,Sunday,6,4,21
6425,Taco Villa,4,11:07,667,Friday,4,3,11
6426,Blue Pepper,10,13:28,808,Thursday,3,7,48
6427,Canyon Vista,14,11:17,677,Thursday,3,3,20
6428,Seed + Sprout,8,15:18,918,Friday,4,1,15
6429,Taco Villa,4,12:17,737,Tuesday,1,3,11
6430,Bistro,13,16:48,1008,Saturday,5,1,15
6431,Taco Villa,4,10:25,625,Sunday,6,2,6
6432,Croutons,3,12:59,779,Monday,0,4,24
6433,Taco Villa,4,13:47,827,Saturday,5,1,9
6434,Blue Pepper,10,19:27,1167,Tuesday,1,2,20
6435,Canyon Vista,14,15:12,912,Thursday,3,2,23
6436,Panda Express,1,14:25,865,Tuesday,1,3,4
6437,Roots,12,12:41,761,Wednesday,2,2,26
6438,Caroline's,5,13:53,833,Saturday,5,4,16
6439,Blue Pepper,10,13:20,800,Thursday,3,1,21
6440,Burger King,0,20:35,1235,Tuesday,1,3,7
6441,Caroline's,5,10:51,651,Wednesday,2,3,22
6442,Taco Villa,4,13:53,833,Saturday,5,2,7
6443,Izakaya Underbelly,11,14:31,871,Saturday,5,0,10
6444,Sixty-Four North,9,11:20,680,Monday,0,1,17
6445,Canyon Vista,14,15:22,922,Thursday,3,2,13
6446,Panda Express,1,14:26,866,Thursday,3,1,4
6447,Taco Villa,4,17:02,1022,Sunday,6,2,14
6448,Sixty-Four North,9,14:28,868,Friday,4,1,16
6449,Canyon Vista,14,11:02,662,Monday,0,3,23
6450,Santorini,7,20:09,1209,Monday,0,0,7
6451,Caroline's,5,10:46,646,Wednesday,2,2,22
6452,Bistro,13,18:52,1132,Monday,0,4,32
6453,Lemongrass,6,10:44,644,Saturday,5,3,22
6454,Seed + Sprout,8,18:11,1091,Wednesday,2,2,23
6455,Croutons,3,14:57,897,Friday,4,3,20
6456,Seed + Sprout,8,13:29,809,Tuesday,1,4,37
6457,Bistro,13,14:40,880,Thursday,3,2,33
6458,Bistro,13,11:14,674,Monday,0,2,17
6459,Roots,12,12:56,776,Saturday,5,3,20
6460,Curry Up Now,2,12:31,751,Saturday,5,4,12
6461,Burger King,0,7:37,457,Friday,4,2,10
6462,Seed + Sprout,8,8:30,510,Saturday,5,1,13
6463,Blue Pepper,10,18:41,1121,Thursday,3,2,26
6464,Caroline's,5,9:39,579,Saturday,5,1,10
6465,Curry Up Now,2,17:32,1052,Saturday,5,3,10
6466,Santorini,7,18:26,1106,Friday,4,1,10
6467,Canyon Vista,14,13:11,791,Sunday,6,5,33
6468,Santorini,7,20:13,1213,Saturday,5,3,16
6469,Blue Pepper,10,17:09,1029,Thursday,3,2,15
6470,Panda Express,1,9:48,588,Friday,4,2,5
6471,Panda Express,1,13:42,822,Wednesday,2,2,3
6472,Burger King,0,15:45,945,Thursday,3,1,8
6473,Croutons,3,11:26,686,Saturday,5,1,10
6474,Curry Up Now,2,13:05,785,Monday,0,3,10
6475,Roots,12,12:12,732,Tuesday,1,5,33
6476,Seed + Sprout,8,18:25,1105,Saturday,5,3,27
6477,Canyon Vista,14,15:52,952,Tuesday,1,2,13
6478,Panda Express,1,13:38,818,Saturday,5,2,5
6479,Taco Villa,4,11:18,678,Friday,4,2,13
6480,Burger King,0,7:05,425,Wednesday,2,1,5
6481,Curry Up Now,2,15:37,937,Saturday,5,2,8
6482,Izakaya Underbelly,11,19:18,1158,Tuesday,1,3,27
6483,Sixty-Four North,9,12:00,720,Saturday,5,6,26
6484,Santorini,7,10:56,656,Friday,4,4,24
6485,Caroline's,5,9:30,570,Wednesday,2,2,22
6486,Bistro,13,13:06,786,Wednesday,2,4,34
6487,Izakaya Underbelly,11,17:27,1047,Wednesday,2,2,19
6488,Blue Pepper,10,11:26,686,Wednesday,2,1,23
6489,Bistro,13,13:10,790,Thursday,3,4,26
6490,Izakaya Underbelly,11,15:42,942,Monday,0,2,25
6491,Caroline's,5,11:07,667,Friday,4,1,22
6492,Seed + Sprout,8,8:53,533,Friday,4,0,9
6493,Izakaya Underbelly,11,13:48,828,Wednesday,2,3,17
6494,Blue Pepper,10,14:18,858,Tuesday,1,0,9
6495,Seed + Sprout,8,18:48,1128,Wednesday,2,4,22
6496,Seed + Sprout,8,10:51,651,Saturday,5,1,12
6497,Sixty-Four North,9,11:12,672,Saturday,5,2,14
6498,Roots,12,11:14,674,Tuesday,1,0,18
6499,Bistro,13,17:57,1077,Thursday,3,2,26
6500,Roots,12,18:10,1090,Sunday,6,2,20
6501,Burger King,0,15:09,909,Thursday,3,3,11
6502,Roots,12,10:32,632,Tuesday,1,3,29
6503,Seed + Sprout,8,16:56,1016,Monday,0,2,30
6504,Croutons,3,10:33,633,Tuesday,1,1,13
6505,Burger King,0,15:52,952,Friday,4,2,10
6506,Roots,12,18:49,1129,Thursday,3,3,27
6507,Sixty-Four North,9,11:09,669,Saturday,5,0,8
6508,Sixty-Four North,9,11:45,705,Wednesday,2,4,23
6509,Izakaya Underbelly,11,18:24,1104,Thursday,3,4,27
6510,Caroline's,5,10:49,649,Monday,0,2,14
6511,Curry Up Now,2,15:07,907,Friday,4,2,8
6512,Sixty-Four North,9,12:46,766,Thursday,3,5,30
6513,Sixty-Four North,9,14:26,866,Monday,0,1,18
6514,Burger King,0,12:30,750,Sunday,6,4,12
6515,Blue Pepper,10,17:25,1045,Friday,4,2,16
6516,Izakaya Underbelly,11,15:00,900,Saturday,5,1,11
6517,Curry Up Now,2,11:28,688,Friday,4,2,7
6518,Sixty-Four North,9,13:23,803,Saturday,5,4,18
6519,Croutons,3,11:29,689,Monday,0,2,21
6520,Bistro,13,15:38,938,Saturday,5,1,11
6521,Croutons,3,11:48,708,Friday,4,3,19
6522,Seed + Sprout,8,9:33,573,Friday,4,1,11
6523,Seed + Sprout,8,14:34,874,Wednesday,2,0,9
6524,Canyon Vista,14,10:38,638,Thursday,3,3,16
6525,Canyon Vista,14,10:53,653,Tuesday,1,2,15
6526,Lemongrass,6,9:08,548,Tuesday,1,2,24
6527,Seed + Sprout,8,16:16,976,Tuesday,1,2,22
6528,Caroline's,5,11:07,667,Monday,0,4,30
6529,Sixty-Four North,9,11:34,694,Friday,4,3,19
6530,Roots,12,19:46,1186,Thursday,3,2,28
6531,Blue Pepper,10,15:14,914,Monday,0,2,25
6532,Bistro,13,12:20,740,Sunday,6,4,31
6533,Roots,12,11:45,705,Thursday,3,4,29
6534,Burger King,0,21:34,1294,Friday,4,2,9
6535,Curry Up Now,2,20:03,1203,Tuesday,1,2,11
6536,Taco Villa,4,9:56,596,Monday,0,0,6
6537,Taco Villa,4,15:49,949,Monday,0,3,16
6538,Blue Pepper,10,17:03,1023,Tuesday,1,2,21
6539,Croutons,3,12:43,763,Tuesday,1,6,25
6540,Bistro,13,11:41,701,Monday,0,5,41
6541,Lemongrass,6,14:24,864,Tuesday,1,2,25
6542,Santorini,7,9:05,545,Thursday,3,1,6
6543,Bistro,13,17:41,1061,Thursday,3,3,29
6544,Lemongrass,6,17:53,1073,Monday,0,2,32
6545,Roots,12,9:35,575,Thursday,3,1,23
6546,Santorini,7,19:06,1146,Thursday,3,3,24
6547,Canyon Vista,14,19:05,1145,Wednesday,2,2,19
6548,Seed + Sprout,8,16:45,1005,Thursday,3,2,24
6549,Santorini,7,19:05,1145,Tuesday,1,4,21
6550,Roots,12,18:07,1087,Saturday,5,2,18
6551,Santorini,7,13:17,797,Sunday,6,5,25
6552,Lemongrass,6,18:14,1094,Friday,4,3,34
6553,Curry Up Now,2,12:16,736,Friday,4,5,14
6554,Croutons,3,11:57,717,Saturday,5,3,21
6555,Seed + Sprout,8,13:54,834,Monday,0,2,27
6556,Panda Express,1,16:56,1016,Saturday,5,1,3
6557,Sixty-Four North,9,12:36,756,Thursday,3,4,20
6558,Sixty-Four North,9,12:45,765,Saturday,5,5,25
6559,Burger King,0,15:17,917,Sunday,6,1,5
6560,Seed + Sprout,8,10:53,653,Wednesday,2,2,16
6561,Taco Villa,4,15:30,930,Saturday,5,1,9
6562,Burger King,0,16:38,998,Thursday,3,2,7
6563,Caroline's,5,11:01,661,Monday,0,1,10
6564,Sixty-Four North,9,11:53,713,Saturday,5,5,14
6565,Roots,12,18:16,1096,Saturday,5,3,21
6566,Sixty-Four North,9,13:52,832,Saturday,5,1,14
6567,Izakaya Underbelly,11,16:08,968,Friday,4,1,14
6568,Santorini,7,19:53,1193,Sunday,6,3,20
6569,Bistro,13,17:29,1049,Sunday,6,3,24
6570,Roots,12,16:46,1006,Sunday,6,1,16
6571,Burger King,0,15:26,926,Thursday,3,2,7
6572,Roots,12,13:39,819,Wednesday,2,1,23
6573,Canyon Vista,14,13:06,786,Tuesday,1,4,27
6574,Panda Express,1,15:30,930,Saturday,5,1,3
6575,Sixty-Four North,9,14:05,845,Friday,4,1,18
6576,Taco Villa,4,18:41,1121,Sunday,6,4,17
6577,Taco Villa,4,16:21,981,Thursday,3,4,20
6578,Bistro,13,16:04,964,Wednesday,2,1,22
6579,Izakaya Underbelly,11,11:57,717,Friday,4,4,28
6580,Izakaya Underbelly,11,16:28,988,Monday,0,4,26
6581,Blue Pepper,10,11:30,690,Monday,0,2,27
6582,Caroline's,5,13:24,804,Thursday,3,4,25
6583,Curry Up Now,2,14:13,853,Thursday,3,0,4
6584,Caroline's,5,8:59,539,Monday,0,3,12
6585,Blue Pepper,10,19:24,1164,Friday,4,3,28
6586,Panda Express,1,11:28,688,Friday,4,2,5
6587,Canyon Vista,14,12:32,752,Sunday,6,4,26
6588,Blue Pepper,10,15:58,958,Friday,4,2,17
6589,Caroline's,5,9:48,588,Thursday,3,1,19
6590,Croutons,3,11:22,682,Saturday,5,3,17
6591,Santorini,7,20:16,1216,Friday,4,3,17
6592,Bistro,13,13:37,817,Saturday,5,2,21
6593,Lemongrass,6,19:38,1178,Saturday,5,2,27
6594,Lemongrass,6,9:22,562,Wednesday,2,2,24
6595,Roots,12,19:47,1187,Saturday,5,3,22
6596,Santorini,7,13:34,814,Sunday,6,1,8
6597,Bistro,13,14:05,845,Saturday,5,1,17
6598,Sixty-Four North,9,12:26,746,Friday,4,4,25
6599,Lemongrass,6,19:25,1165,Tuesday,1,4,28
6600,Croutons,3,10:54,654,Monday,0,0,15
6601,Panda Express,1,15:42,942,Thursday,3,2,4
6602,Santorini,7,12:00,720,Wednesday,2,4,21
6603,Panda Express,1,13:28,808,Saturday,5,3,5
6604,Croutons,3,10:17,617,Friday,4,1,14
6605,Taco Villa,4,13:14,794,Tuesday,1,3,15
6606,Lemongrass,6,9:15,555,Thursday,3,2,25
6607,Seed + Sprout,8,14:45,885,Sunday,6,3,24
6608,Sixty-Four North,9,13:23,803,Monday,0,3,21
6609,Canyon Vista,14,7:20,440,Wednesday,2,2,16
6610,Panda Express,1,11:39,699,Monday,0,3,6
6611,Blue Pepper,10,16:37,997,Thursday,3,2,24
6612,Curry Up Now,2,16:17,977,Saturday,5,3,9
6613,Seed + Sprout,8,18:16,1096,Saturday,5,4,29
6614,Sixty-Four North,9,14:55,895,Thursday,3,1,13
6615,Izakaya Underbelly,11,20:32,1232,Monday,0,1,19
6616,Croutons,3,14:08,848,Monday,0,2,20
6617,Croutons,3,14:10,850,Sunday,6,0,9
6618,Curry Up Now,2,21:07,1267,Wednesday,2,2,10
6619,Bistro,13,12:25,745,Sunday,6,5,30
6620,Taco Villa,4,12:49,769,Tuesday,1,4,16
6621,Croutons,3,12:46,766,Thursday,3,3,24
6622,Roots,12,15:08,908,Thursday,3,1,23
6623,Caroline's,5,8:37,517,Tuesday,1,1,17
6624,Taco Villa,4,8:53,533,Tuesday,1,0,1
6625,Taco Villa,4,10:02,602,Saturday,5,3,11
6626,Seed + Sprout,8,18:49,1129,Saturday,5,4,29
6627,Roots,12,12:34,754,Thursday,3,2,25
6628,Santorini,7,8:08,488,Saturday,5,2,14
6629,Lemongrass,6,16:52,1012,Friday,4,3,18
6630,Blue Pepper,10,17:25,1045,Monday,0,2,22
6631,Blue Pepper,10,16:12,972,Tuesday,1,0,12
6632,Curry Up Now,2,13:42,822,Friday,4,1,4
6633,Taco Villa,4,11:15,675,Thursday,3,1,8
6634,Burger King,0,10:20,620,Wednesday,2,1,4
6635,Santorini,7,18:00,1080,Thursday,3,2,17
6636,Croutons,3,14:15,855,Friday,4,2,18
6637,Canyon Vista,14,19:32,1172,Monday,0,3,20
6638,Lemongrass,6,11:14,674,Monday,0,0,21
6639,Croutons,3,11:00,660,Thursday,3,3,14
6640,Izakaya Underbelly,11,11:54,714,Monday,0,3,24
6641,Caroline's,5,11:27,687,Thursday,3,2,26
6642,Canyon Vista,14,12:48,768,Sunday,6,5,30
6643,Taco Villa,4,18:47,1127,Sunday,6,3,13
6644,Canyon Vista,14,16:29,989,Saturday,5,1,9
6645,Izakaya Underbelly,11,11:33,693,Wednesday,2,3,21
6646,Canyon Vista,14,7:48,468,Monday,0,2,15
6647,Santorini,7,10:17,617,Thursday,3,2,17
6648,Seed + Sprout,8,18:11,1091,Tuesday,1,2,25
6649,Seed + Sprout,8,16:34,994,Sunday,6,1,14
6650,Taco Villa,4,9:56,596,Saturday,5,1,5
6651,Croutons,3,14:20,860,Tuesday,1,3,16
6652,Croutons,3,11:15,675,Friday,4,4,26
6653,Croutons,3,13:21,801,Saturday,5,7,32
6654,Lemongrass,6,17:41,1061,Saturday,5,0,17
6655,Bistro,13,15:00,900,Monday,0,1,22
6656,Roots,12,16:02,962,Friday,4,3,28
6657,Izakaya Underbelly,11,11:33,693,Tuesday,1,3,24
6658,Santorini,7,8:09,489,Sunday,6,1,8
6659,Bistro,13,11:23,683,Friday,4,2,27
6660,Canyon Vista,14,19:41,1181,Sunday,6,0,9
6661,Canyon Vista,14,10:41,641,Sunday,6,2,17
6662,Seed + Sprout,8,16:26,986,Wednesday,2,2,22
6663,Izakaya Underbelly,11,20:29,1229,Saturday,5,3,20
6664,Croutons,3,13:22,802,Monday,0,2,21
6665,Bistro,13,12:58,778,Tuesday,1,3,28
6666,Croutons,3,12:25,745,Friday,4,3,24
6667,Curry Up Now,2,10:00,600,Tuesday,1,2,8
6668,Croutons,3,13:31,811,Saturday,5,3,18
6669,Burger King,0,9:10,550,Monday,0,0,4
6670,Sixty-Four North,9,13:51,831,Tuesday,1,0,18
6671,Roots,12,10:05,605,Saturday,5,2,17
6672,Santorini,7,15:25,925,Tuesday,1,2,15
6673,Panda Express,1,13:33,813,Saturday,5,3,4
6674,Taco Villa,4,11:18,678,Monday,0,3,16
6675,Lemongrass,6,15:25,925,Saturday,5,2,20
6676,Taco Villa,4,10:01,601,Tuesday,1,2,5
6677,Curry Up Now,2,12:56,776,Wednesday,2,5,15
6678,Canyon Vista,14,14:28,868,Wednesday,2,2,20
6679,Canyon Vista,14,14:28,868,Monday,0,3,27
6680,Seed + Sprout,8,8:32,512,Wednesday,2,1,13
6681,Panda Express,1,11:48,708,Wednesday,2,3,3
6682,Santorini,7,17:13,1033,Friday,4,3,23
6683,Panda Express,1,10:02,602,Tuesday,1,1,2
6684,Croutons,3,13:44,824,Tuesday,1,3,21
6685,Panda Express,1,11:13,673,Thursday,3,3,4
6686,Curry Up Now,2,16:13,973,Friday,4,3,11
6687,Panda Express,1,14:36,876,Thursday,3,1,1
6688,Croutons,3,14:45,885,Monday,0,2,24
6689,Santorini,7,9:38,578,Monday,0,1,14
6690,Blue Pepper,10,11:05,665,Thursday,3,3,24
6691,Blue Pepper,10,18:08,1088,Monday,0,1,14
6692,Izakaya Underbelly,11,11:47,707,Thursday,3,5,31
